"user_id","created_timestamp","role","username","password","name","email","gender","dob","informed-consent","lottery","studentnr","credit","participantnr","study","edu_level","edu_year","originality","utility","innovative","appropriate"
"2802","2021-02-11 15:59:15","participant","447331",NULL,NULL,NULL,NULL,"1995-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2803","2021-02-11 15:59:37","participant","447332",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2804","2021-02-11 16:31:53","participant","447335",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2805","2021-02-11 20:33:31","participant","447350",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2806","2021-02-11 22:06:04","participant","447354",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2807","2021-02-12 10:39:26","participant","447372",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2808","2021-02-12 11:38:32","participant","447380",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2809","2021-02-12 11:42:28","participant","447381",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2810","2021-02-12 12:10:28","participant","447386",NULL,NULL,NULL,NULL,"1995-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2811","2021-02-12 12:12:21","participant","447386",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2812","2021-02-12 13:33:15","participant","447400",NULL,NULL,NULL,NULL,"1994-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2813","2021-02-12 13:50:21","participant","447404",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2814","2021-02-12 16:24:56","participant","447416",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2815","2021-02-12 19:37:45","participant","447428",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2816","2021-02-13 10:42:49","participant","447436",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2817","2021-02-13 15:06:12","participant","447447",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2818","2021-02-13 15:43:14","participant","447449",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2819","2021-02-13 22:33:47","participant","447460",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2820","2021-02-14 14:54:07","participant","447474",NULL,NULL,NULL,NULL,"1996-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2821","2021-02-15 11:08:16","participant","447500",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2822","2021-02-15 14:19:28","participant","447525",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2823","2021-02-15 14:48:36","participant","447529",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2824","2021-02-15 15:00:02","participant","447531",NULL,NULL,NULL,NULL,"1994-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2825","2021-02-15 16:21:05","participant","447539",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2826","2021-02-15 18:14:46","participant","447557",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2827","2021-02-16 10:58:40","participant","447589",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2828","2021-02-16 12:37:16","participant","447591",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2829","2021-02-16 12:41:21","participant","447592",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2830","2021-02-16 16:06:41","participant","447615",NULL,NULL,NULL,NULL,"1997-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2831","2021-02-16 17:19:46","participant","447623",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2832","2021-02-16 22:25:22","participant","447679",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2833","2021-02-16 22:47:54","participant","447685",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2834","2021-02-16 23:00:15","participant","447689",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2835","2021-02-16 23:12:17","participant","447691",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2836","2021-02-16 23:18:33","participant","447694",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2837","2021-02-17 11:44:03","participant","447718",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2838","2021-02-17 12:03:38","participant","447722",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2839","2021-02-17 12:20:42","participant","447725",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2840","2021-02-17 13:00:53","participant","447729",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2841","2021-02-17 14:07:06","participant","447738",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2842","2021-02-17 16:01:29","participant","447751",NULL,NULL,NULL,NULL,"1994-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2843","2021-02-17 16:51:39","participant","447757",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2844","2021-02-17 17:27:00","participant","447762",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2845","2021-02-17 23:21:48","participant","447795",NULL,NULL,NULL,NULL,"1997-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2846","2021-02-18 00:04:20","participant","447796",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2847","2021-02-18 10:38:07","participant","447805",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2848","2021-02-18 12:41:12","participant","447813",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2849","2021-02-18 13:23:00","participant","447816",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2850","2021-02-18 13:28:38","participant","447817",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2851","2021-02-18 14:42:18","participant","447825",NULL,NULL,NULL,NULL,"1994-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2852","2021-02-18 16:48:17","participant","447836",NULL,NULL,NULL,NULL,"1996-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2853","2021-02-18 17:34:33","participant","447844",NULL,NULL,NULL,NULL,"1996-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2854","2021-02-19 10:48:43","participant","447865",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2855","2021-02-19 11:23:15","participant","447867",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2856","2021-02-19 15:12:30","participant","447926",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2857","2021-02-19 15:59:27","participant","447933",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2858","2021-02-19 17:48:57","participant","447944",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2859","2021-02-19 18:01:26","participant","447948",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2860","2021-02-19 19:36:04","participant","447964",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2861","2021-02-20 21:22:23","participant","448015",NULL,NULL,NULL,NULL,"1996-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2862","2021-02-20 22:56:36","participant","448019",NULL,NULL,NULL,NULL,"1993-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2863","2021-02-21 15:23:06","participant","448046",NULL,NULL,NULL,NULL,"1995-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2864","2021-02-21 16:59:10","participant","448050",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2865","2021-02-21 18:24:08","participant","448059",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2866","2021-02-21 19:22:05","participant","448063",NULL,NULL,NULL,NULL,"1995-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2867","2021-02-21 21:19:19","participant","448069",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2868","2021-02-22 14:29:31","participant","448107",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2869","2021-02-22 16:34:39","participant","448118",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2870","2021-02-22 21:39:58","participant","448135",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2871","2021-02-23 11:29:40","participant","448149",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2872","2021-02-23 11:32:43","participant","448149",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2873","2021-02-23 12:34:32","participant","448150",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2874","2021-02-23 19:53:58","participant","448171",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2875","2021-02-23 21:31:16","participant","448177",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2876","2021-02-24 10:27:30","participant","448191",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2877","2021-02-24 15:32:25","participant","448211",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2878","2021-02-24 17:15:44","participant","448225",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2879","2021-02-24 17:29:32","participant","448226",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2880","2021-02-25 09:22:42","participant","448244",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2881","2021-02-25 11:49:33","participant","448247",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2882","2021-02-25 13:31:56","participant","448253",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2883","2021-02-25 17:00:00","participant","448269",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2884","2021-02-25 17:05:51","participant","448272",NULL,NULL,NULL,NULL,"1997-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2885","2021-02-25 17:36:10","participant","448274",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2886","2021-02-25 20:28:45","participant","448287",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2887","2021-02-26 09:29:45","participant","6038b179aae2a1.21265045",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2888","2021-02-26 09:31:37","participant","6038b1e95dfe84.68417212",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2889","2021-02-26 09:32:32","participant","6038b220807b62.07836674",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2890","2021-02-26 09:36:53","participant","6038b3255340e3.90739369",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2891","2021-02-26 09:51:03","participant","6038b6773328f5.65649458",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2892","2021-02-26 09:56:23","participant","448299",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2893","2021-02-26 09:56:32","participant","448300",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2894","2021-02-26 10:07:24","participant","6038ba4cd4d5d8.26413013",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2895","2021-02-26 10:07:34","participant","6038ba56217c31.55921193",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2896","2021-02-26 10:07:44","participant","6038ba60aae724.66776700",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2897","2021-02-26 10:07:44","participant","6038ba60bb7a14.04608281",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2898","2021-02-26 10:07:53","participant","6038ba6963d929.51478922",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2899","2021-02-26 10:07:56","participant","6038ba6c80cae2.29302558",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2900","2021-02-26 10:10:39","participant","448301",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2901","2021-02-26 14:22:02","participant","448318",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2902","2021-02-26 18:54:15","participant","448341",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2903","2021-02-26 20:31:05","participant","448348",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2904","2021-02-27 15:02:36","participant","448376",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2905","2021-02-27 15:52:58","participant","448379",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2906","2021-02-28 13:32:35","participant","448422",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2907","2021-02-28 14:30:09","participant","448426",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2908","2021-02-28 15:39:23","participant","448432",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2909","2021-02-28 21:07:23","participant","448464",NULL,NULL,NULL,NULL,"1997-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2910","2021-02-28 21:07:35","participant","448465",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2911","2021-02-28 23:11:27","participant","448475",NULL,NULL,NULL,NULL,"1996-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2912","2021-03-01 00:12:48","participant","448477",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2913","2021-03-04 12:26:50","participant","448838",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2914","2021-03-04 13:11:56","participant","448844",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2915","2021-03-04 13:23:48","participant","448845",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2916","2021-03-04 14:13:47","participant","448852",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2917","2021-03-04 15:03:13","participant","448858",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2918","2021-03-04 15:11:15","participant","448859",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2919","2021-03-04 15:31:55","participant","448864",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2920","2021-03-04 15:50:54","participant","448868",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2921","2021-03-04 16:21:19","participant","448874",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2922","2021-03-04 16:27:49","participant","448879",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2923","2021-03-04 16:36:41","participant","448887",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2924","2021-03-04 17:18:56","participant","448895",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2925","2021-03-04 19:07:48","participant","448916",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2926","2021-03-05 10:19:48","participant","448965",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2927","2021-03-05 12:53:04","participant","448994",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2928","2021-03-05 14:20:47","participant","449012",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2929","2021-03-05 15:06:41","participant","449025",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2930","2021-03-05 16:50:55","participant","449036",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2931","2021-03-05 19:13:21","participant","449049",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2932","2021-03-05 22:11:20","participant","449060",NULL,NULL,NULL,NULL,"1996-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2933","2021-03-06 07:33:39","participant","449073",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2934","2021-03-06 11:25:29","participant","449087",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2935","2021-03-06 12:29:22","participant","449096",NULL,NULL,NULL,NULL,"1997-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2936","2021-03-06 13:43:20","participant","449110",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2937","2021-03-06 13:45:17","participant","449111",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2938","2021-03-06 23:41:19","participant","449168",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2939","2021-03-07 08:32:35","participant","449173",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2940","2021-03-07 11:53:57","participant","449187",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2941","2021-03-07 13:39:57","participant","449204",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2942","2021-03-07 15:39:04","participant","449210",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2943","2021-03-07 16:08:16","participant","449218",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2944","2021-03-08 09:28:18","participant","449285",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2945","2021-03-08 10:48:40","participant","449295",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2946","2021-03-08 13:40:03","participant","449321",NULL,NULL,NULL,NULL,"1997-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2947","2021-03-08 14:39:08","participant","449324",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
